Date,Close,High,Low,Open,Volume,label,ticker
2023-05-09,85215.921875,86484.88749284077,84630.24543599656,86289.66201317297,2297473,skhynix,000660.KS
2023-05-10,84825.4765625,85606.37853315593,84239.80008450805,85118.31480149597,2137658,skhynix,000660.KS
2023-05-11,84239.8046875,85215.93220415701,82970.83891584589,84825.48119749421,2806299,skhynix,000660.KS
2023-05-12,85118.3203125,85508.7713231078,84142.1927859805,84239.80553863246,2712372,skhynix,000660.KS
2023-05-15,84337.40625,85020.69542100695,83458.8916015625,84923.08268229167,2357794,skhynix,000660.KS
2023-05-16,88241.9296875,88534.76794973727,86387.28735999724,87363.41490078816,5121364,skhynix,000660.KS
2023-05-17,89706.1171875,89803.72993743198,88144.31318858814,89803.72993743198,3340386,skhynix,000660.KS
2023-05-18,91365.53125,91755.98223824786,89803.72729700855,90584.62927350427,3473641,skhynix,000660.KS
2023-05-19,94977.203125,95562.87960881295,92634.4971897482,92732.10993705037,5062669,skhynix,000660.KS
2023-05-22,95855.7109375,97027.06382064664,94781.97079461558,95367.6472361889,4248401,skhynix,000660.KS
2023-05-23,95562.890625,96636.63096910113,94684.37579800817,96636.63096910113,2472514,skhynix,000660.KS
2023-05-24,95367.65625,95465.26899948824,94001.07775716479,95074.81800153531,2097933,skhynix,000660.KS
2023-05-25,101029.203125,101810.1051781401,98686.4969655797,101810.1051781401,7431586,skhynix,000660.KS
2023-05-26,106593.125,107862.09077380953,103567.12969322344,104933.70821886447,10136706,skhynix,000660.KS
2023-05-30,107666.859375,110692.85451609247,106885.95740310516,110497.62902311876,9058509,skhynix,000660.KS
2023-05-31,106007.4453125,108252.53853735037,105909.83256359346,107374.02379719152,8166685,skhynix,000660.KS
2023-06-01,107666.859375,107862.0848679737,103469.51127606527,103469.51127606527,5553560,skhynix,000660.KS
2023-06-02,107666.859375,110009.56529068449,106593.1191636446,108350.14860040798,3991904,skhynix,000660.KS
2023-06-05,106105.0625,107862.09205381785,105909.83699402024,107471.64104185833,3316020,skhynix,000660.KS
2023-06-07,105421.7578125,106690.72341579861,105421.7578125,106105.04698350695,3313460,skhynix,000660.KS
2023-06-08,107081.1875,107081.1875,104152.80497948952,104445.64323154057,4355468,skhynix,000660.KS
2023-06-09,112645.109375,112840.33486785095,105714.60437879116,107666.85930730069,7950947,skhynix,000660.KS
2023-06-12,112059.4296875,113035.55712380227,111278.52773845819,111668.9787129791,2637721,skhynix,000660.KS
