Date,Close,High,Low,Open,Volume,label,ticker
2022-04-04,329380.34375,330354.84180843196,323533.3553994083,326944.09860392014,283687,naver,035420.KS
2022-04-05,333765.625,334252.87408759125,329380.3832116788,331816.628649635,389951,naver,035420.KS
2022-04-06,321584.375,329380.35984848486,320609.8768939394,327918.6126893939,647201,naver,035420.KS
2022-04-07,312813.90625,320122.64237733645,312813.90625,314762.90255062305,493204,naver,035420.KS
2022-04-08,308428.65625,316224.6412421011,303556.1656299368,313788.3959320695,626173,naver,035420.KS
2022-04-11,305017.90625,305017.90625,300145.41573482426,303068.9100439297,507362,naver,035420.KS
2022-04-12,300632.65625,303068.9014384117,297221.91298622364,298196.4110615883,467984,naver,035420.KS
2022-04-13,302581.65625,303556.1543377617,296247.4186795491,298196.41485507245,519629,naver,035420.KS
2022-04-14,305017.90625,307454.15150758787,300632.66478634183,303556.1590954473,459979,naver,035420.KS
2022-04-15,300632.65625,305992.39566450566,297709.16202390596,301119.9052876823,369642,naver,035420.KS
2022-04-18,298683.6875,300145.43474714516,297221.94025285484,298196.4384176183,209787,naver,035420.KS
2022-04-19,304043.4375,305992.4338942308,299658.1956129808,300145.4447115385,371024,naver,035420.KS
2022-04-20,307454.15625,308915.90342709987,304043.41283676703,307454.15625,496286,naver,035420.KS
2022-04-21,301607.15625,303068.9033723748,298196.4129644588,302581.6543315832,803990,naver,035420.KS
2022-04-22,292349.5,296247.49333333335,291862.25083333335,294298.4966666667,1166406,naver,035420.KS
2022-04-25,281142.75,287476.98873483535,280655.5008665511,285040.743067591,823308,naver,035420.KS
2022-04-26,279680.96875,284066.2104202962,277731.9724520906,281142.71597343206,804555,naver,035420.KS
2022-04-27,273346.75,274808.4973262032,269936.0062388592,272372.2517825312,875090,naver,035420.KS
2022-04-28,273346.75,278706.49019607843,271397.7535650624,278706.49019607843,547958,naver,035420.KS
2022-04-29,279193.75,280168.24825479934,274321.2587260035,275295.7569808028,540274,naver,035420.KS
2022-05-02,273834.0,275295.7473309608,271885.00355871883,273834.0,509250,naver,035420.KS
2022-05-03,274808.46875,276757.4649822695,272859.4725177305,273346.7215757979,419535,naver,035420.KS
2022-05-04,274808.46875,279680.95933067374,272372.2234596631,274808.46875,394212,naver,035420.KS
2022-05-06,265063.53125,267987.02607996325,261165.53814338235,265550.7803883272,787063,naver,035420.KS
2022-05-10,268961.5,270423.2472826087,262140.0126811594,262140.0126811594,732705,naver,035420.KS
2022-05-11,271885.0,271885.0,266038.01075268816,266525.2598566308,473201,naver,035420.KS
2022-05-12,263114.5,268961.4888888889,263114.5,266525.2435185185,611860,naver,035420.KS
2022-05-13,267499.78125,267987.0303961749,262627.28978825134,265063.5355191257,474153,naver,035420.KS
2022-05-16,266525.21875,271884.9580667276,266037.9697212066,270910.4600091408,385763,naver,035420.KS
2022-05-17,268474.28125,268961.530399274,265063.53720508167,266525.2846529038,430794,naver,035420.KS
2022-05-18,269448.75,273346.74276672694,267987.0027124774,272372.2445750452,536493,naver,035420.KS
2022-05-19,264576.25,266037.99723756907,259703.75920810312,261652.75552486186,625683,naver,035420.KS
2022-05-20,267986.96875,269935.96488636365,262139.9803409091,263114.4784090909,468832,naver,035420.KS
2022-05-23,270423.25,270910.4990990991,266525.2572072072,267987.0045045045,317519,naver,035420.KS
2022-05-24,259216.515625,268474.24832589284,259216.515625,267986.9992363722,574617,naver,035420.KS
2022-05-25,259216.515625,261652.76107260337,255805.77199835525,259703.7647145207,533307,naver,035420.KS
2022-05-26,259216.515625,265550.7537887688,259216.515625,262627.2592516447,541194,naver,035420.KS
2022-05-27,263114.5,265063.4962962963,261652.7527777778,264088.9981481482,481191,naver,035420.KS
2022-05-30,273834.0,275295.7473309608,266525.26334519574,267012.51245551603,751170,naver,035420.KS
2022-05-31,280655.5,282117.2473958334,270423.2682291667,274321.26128472225,1515701,naver,035420.KS
2022-06-02,282604.5,283578.9982758621,276757.5103448276,283091.74913793104,608586,naver,035420.KS
2022-06-03,280168.21875,286989.7058152174,278706.4715217391,286015.20766304346,470483,naver,035420.KS
2022-06-07,270910.5,276757.4892086331,268961.5035971223,275295.7419064748,660801,naver,035420.KS
2022-06-08,270910.5,272859.4964028777,267499.756294964,272372.24730215827,400681,naver,035420.KS
2022-06-09,266038.0,270423.2417582418,262140.00732600733,268474.2454212454,753205,naver,035420.KS
2022-06-10,263114.5,267499.7416666667,261652.7527777778,262140.00185185185,497525,naver,035420.KS
2022-06-13,247522.546875,256293.03081938977,247522.546875,255318.53260334645,928643,naver,035420.KS
2022-06-14,246548.03125,248984.276618083,238752.0460721344,239726.54421936758,731127,naver,035420.KS
2022-06-15,238264.8125,245573.5490797546,235341.31786809815,243624.5526584867,751618,naver,035420.KS
2022-06-16,233879.5625,244599.04244791667,233392.31341145834,242650.04609375,737844,naver,035420.KS
2022-06-17,231443.328125,235341.32101973685,226570.83700657895,226570.83700657895,990192,naver,035420.KS
2022-06-20,228032.5625,234854.04941239316,224134.5699786325,233392.30221688034,719666,naver,035420.KS
2022-06-21,233392.328125,235341.32460203549,228519.83693241127,229981.5842901879,526317,naver,035420.KS
2022-06-22,223160.0625,233392.29243995633,221211.0663209607,233392.29243995633,894578,naver,035420.KS
2022-06-23,228032.5625,233392.30221688034,223160.0718482906,223160.0718482906,894526,naver,035420.KS
2022-06-24,241188.3125,243624.55808080808,229981.58282828282,232417.8284090909,990710,naver,035420.KS
2022-06-27,242650.046875,247035.28868599396,238264.805064006,241188.29960466866,634239,naver,035420.KS
2022-06-28,246060.8125,246548.06163366337,239726.57376237624,242162.81943069308,460119,naver,035420.KS
2022-06-29,240213.796875,242650.04227941175,238264.80055147057,240213.796875,464699,naver,035420.KS
