Date,Close,High,Low,Open,Volume,label,ticker
2020-03-16,1210.800048828125,1231.1500244140625,1213.3499755859375,1214.8900146484375,0,usdkrw,KRW=X
2020-03-17,1232.0400390625,1246.4599609375,1232.02001953125,1232.02001953125,0,usdkrw,KRW=X
2020-03-18,1237.989990234375,1261.5,1233.030029296875,1237.97998046875,0,usdkrw,KRW=X
2020-03-19,1255.3499755859375,1291.760009765625,1246.949951171875,1253.969970703125,0,usdkrw,KRW=X
2020-03-20,1256.8800048828125,1263.8599853515625,1194.4599609375,1256.6500244140625,0,usdkrw,KRW=X
2020-03-23,1253.949951171875,1280.9000244140625,1249.75,1272.1500244140625,0,usdkrw,KRW=X
2020-03-24,1262.9300537109375,1261.449951171875,1236.949951171875,1261.449951171875,0,usdkrw,KRW=X
2020-03-25,1228.5999755859375,1236.9599609375,1224.9000244140625,1232.5,0,usdkrw,KRW=X
2020-03-26,1231.0799560546875,1233.760009765625,1214.5999755859375,1223.0,0,usdkrw,KRW=X
2020-03-27,1212.18994140625,1226.4300537109375,1205.1800537109375,1213.0,0,usdkrw,KRW=X
2020-03-30,1211.6300048828125,1226.31005859375,1211.739990234375,1211.739990234375,0,usdkrw,KRW=X
2020-03-31,1222.699951171875,1224.1300048828125,1212.739990234375,1223.0,0,usdkrw,KRW=X
2020-04-01,1216.6600341796875,1232.4100341796875,1216.43994140625,1218.6600341796875,0,usdkrw,KRW=X
2020-04-02,1234.72998046875,1242.9100341796875,1224.5999755859375,1236.56005859375,0,usdkrw,KRW=X
2020-04-03,1226.8499755859375,1239.5,1223.8599853515625,1225.6300048828125,0,usdkrw,KRW=X
2020-04-06,1235.800048828125,1238.4599609375,1223.8800048828125,1236.550048828125,0,usdkrw,KRW=X
2020-04-07,1223.0999755859375,1224.719970703125,1207.780029296875,1222.9100341796875,0,usdkrw,KRW=X
2020-04-08,1215.31005859375,1222.3599853515625,1214.3199462890625,1214.800048828125,0,usdkrw,KRW=X
2020-04-09,1214.75,1221.3699951171875,1208.0799560546875,1213.510009765625,0,usdkrw,KRW=X
2020-04-10,1209.510009765625,1215.2099609375,1206.3299560546875,1209.22998046875,0,usdkrw,KRW=X
2020-04-13,1211.0400390625,1220.6099853515625,1211.030029296875,1211.0400390625,0,usdkrw,KRW=X
2020-04-14,1213.9000244140625,1217.56005859375,1207.8599853515625,1213.8599853515625,0,usdkrw,KRW=X
2020-04-15,1212.3800048828125,1224.7099609375,1209.0699462890625,1211.47998046875,0,usdkrw,KRW=X
2020-04-16,1222.550048828125,1228.56005859375,1223.4100341796875,1225.5999755859375,0,usdkrw,KRW=X
2020-04-17,1226.6400146484375,1223.1099853515625,1213.4100341796875,1220.0999755859375,0,usdkrw,KRW=X
2020-04-20,1215.260009765625,1221.510009765625,1214.4000244140625,1215.25,0,usdkrw,KRW=X
2020-04-21,1218.0999755859375,1240.6300048828125,1218.3299560546875,1220.719970703125,0,usdkrw,KRW=X
2020-04-22,1230.8499755859375,1237.3699951171875,1228.4000244140625,1232.6300048828125,0,usdkrw,KRW=X
2020-04-23,1231.3800048828125,1235.7900390625,1227.0999755859375,1233.7099609375,0,usdkrw,KRW=X
2020-04-24,1232.449951171875,1237.0899658203125,1230.81005859375,1231.6099853515625,0,usdkrw,KRW=X
2020-04-27,1229.5,1234.1099853515625,1222.280029296875,1230.4599609375,0,usdkrw,KRW=X
2020-04-28,1220.8699951171875,1227.18994140625,1215.6500244140625,1222.530029296875,0,usdkrw,KRW=X
2020-04-29,1220.4000244140625,1220.8599853515625,1211.8900146484375,1220.449951171875,0,usdkrw,KRW=X
2020-04-30,1210.7900390625,1212.699951171875,1202.0999755859375,1210.7900390625,0,usdkrw,KRW=X
2020-05-01,1212.9599609375,1223.6099853515625,1212.949951171875,1212.9599609375,0,usdkrw,KRW=X
2020-05-04,1223.780029296875,1229.81005859375,1222.6300048828125,1223.7900390625,0,usdkrw,KRW=X
2020-05-05,1222.449951171875,1224.050048828125,1214.3900146484375,1223.0,0,usdkrw,KRW=X
2020-05-06,1221.25,1228.6800537109375,1220.300048828125,1220.489990234375,0,usdkrw,KRW=X
2020-05-07,1228.530029296875,1228.260009765625,1218.1300048828125,1227.1700439453125,0,usdkrw,KRW=X
2020-05-08,1218.6300048828125,1220.9000244140625,1214.1199951171875,1218.5899658203125,0,usdkrw,KRW=X
2020-05-11,1218.699951171875,1225.199951171875,1213.4100341796875,1218.1800537109375,0,usdkrw,KRW=X
2020-05-12,1222.4000244140625,1228.2099609375,1219.1800537109375,1223.239990234375,0,usdkrw,KRW=X
2020-05-13,1225.6500244140625,1227.6300048828125,1220.8699951171875,1225.8499755859375,0,usdkrw,KRW=X
2020-05-14,1226.550048828125,1233.1300048828125,1225.4000244140625,1227.219970703125,0,usdkrw,KRW=X
2020-05-15,1225.4599609375,1234.219970703125,1225.780029296875,1225.780029296875,0,usdkrw,KRW=X
2020-05-18,1232.0899658203125,1234.3399658203125,1224.300048828125,1231.5699462890625,0,usdkrw,KRW=X
2020-05-19,1224.199951171875,1226.6600341796875,1219.8699951171875,1222.550048828125,0,usdkrw,KRW=X
2020-05-20,1224.3199462890625,1231.4000244140625,1223.449951171875,1225.31005859375,0,usdkrw,KRW=X
2020-05-21,1226.550048828125,1233.6500244140625,1226.2900390625,1226.3399658203125,0,usdkrw,KRW=X
2020-05-22,1233.3900146484375,1243.530029296875,1232.0,1233.010009765625,0,usdkrw,KRW=X
2020-05-25,1239.550048828125,1243.81005859375,1237.2099609375,1239.2099609375,0,usdkrw,KRW=X
2020-05-26,1240.02001953125,1241.219970703125,1229.56005859375,1240.719970703125,0,usdkrw,KRW=X
2020-05-27,1230.8699951171875,1238.6199951171875,1228.75,1229.949951171875,0,usdkrw,KRW=X
2020-05-28,1238.300048828125,1242.050048828125,1234.0699462890625,1237.2900390625,0,usdkrw,KRW=X
2020-05-29,1237.97998046875,1239.949951171875,1233.4300537109375,1237.260009765625,0,usdkrw,KRW=X
2020-06-01,1230.469970703125,1230.5899658203125,1221.1300048828125,1230.2099609375,0,usdkrw,KRW=X
2020-06-02,1222.989990234375,1226.6700439453125,1215.7900390625,1222.0799560546875,0,usdkrw,KRW=X
2020-06-03,1219.1400146484375,1219.25,1213.27001953125,1217.9599609375,0,usdkrw,KRW=X
2020-06-04,1215.8199462890625,1219.449951171875,1212.1700439453125,1215.4200439453125,0,usdkrw,KRW=X
2020-06-05,1215.3800048828125,1217.6099853515625,1201.9100341796875,1215.68994140625,0,usdkrw,KRW=X
2020-06-08,1201.1099853515625,1205.4100341796875,1195.3800048828125,1200.780029296875,0,usdkrw,KRW=X
2020-06-09,1195.72998046875,1202.0400390625,1193.9000244140625,1196.6400146484375,0,usdkrw,KRW=X
2020-06-10,1197.300048828125,1199.3599853515625,1186.31005859375,1197.6600341796875,0,usdkrw,KRW=X
2020-06-11,1189.739990234375,1200.52001953125,1186.9200439453125,1192.6800537109375,0,usdkrw,KRW=X
2020-06-12,1204.760009765625,1209.4100341796875,1199.56005859375,1206.22998046875,0,usdkrw,KRW=X
2020-06-15,1202.6099853515625,1216.510009765625,1202.5999755859375,1202.6099853515625,0,usdkrw,KRW=X
2020-06-16,1206.9000244140625,1214.530029296875,1203.0899658203125,1205.7900390625,0,usdkrw,KRW=X
2020-06-17,1211.1500244140625,1218.56005859375,1210.550048828125,1210.72998046875,0,usdkrw,KRW=X
2020-06-18,1214.3499755859375,1217.52001953125,1207.02001953125,1215.949951171875,0,usdkrw,KRW=X
2020-06-19,1211.3599853515625,1213.5,1205.219970703125,1209.75,0,usdkrw,KRW=X
2020-06-22,1210.8900146484375,1215.68994140625,1209.1800537109375,1211.489990234375,0,usdkrw,KRW=X
2020-06-23,1208.0,1215.52001953125,1204.4000244140625,1206.18994140625,0,usdkrw,KRW=X
2020-06-24,1207.949951171875,1207.9200439453125,1198.300048828125,1207.9200439453125,0,usdkrw,KRW=X
2020-06-25,1205.25,1207.77001953125,1200.469970703125,1205.8699951171875,0,usdkrw,KRW=X
2020-06-26,1201.52001953125,1204.030029296875,1196.1500244140625,1201.4100341796875,0,usdkrw,KRW=X
2020-06-29,1202.6300048828125,1204.5999755859375,1197.0400390625,1203.050048828125,0,usdkrw,KRW=X
2020-06-30,1198.489990234375,1203.8299560546875,1194.010009765625,1197.6300048828125,0,usdkrw,KRW=X
2020-07-01,1198.3900146484375,1204.4200439453125,1197.219970703125,1197.4599609375,0,usdkrw,KRW=X
2020-07-02,1200.699951171875,1203.550048828125,1196.1700439453125,1200.6500244140625,0,usdkrw,KRW=X
2020-07-03,1198.1700439453125,1201.72998046875,1196.8399658203125,1198.260009765625,0,usdkrw,KRW=X
